"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30"
"CME25A7799610Aligned.sortedByCoord.out.bam",-24.9897548406736,0.299768979871703,3.69880713728845,-11.325588673742,-23.1355059553158,-0.397527179490856,12.3432189428531,-9.85012860664343,-2.32284605208611,-2.72383677844172,-6.10446463418817,0.0874901220179602,-1.83368066656882,-2.54900908291282,1.69761106201802,2.72225533528164,2.59858413251001,4.60107345874989,-3.75791815586936,4.89450091497914,-1.44069090687199,-4.9689159167087,-8.55020231433054,-3.39085910902603,0.212022168847496,-7.75585006274537,-2.03938797269711,0.0349160744872589,-1.21295230675118,4.35734868241354
"CME25A7799609Aligned.sortedByCoord.out.bam",-6.84306705374109,-0.185515933454831,-0.61443908781529,23.4012364996067,3.77747544746228,2.23940291180522,-5.94148068051673,9.41502534882495,8.64929885247836,1.99731437213377,-4.53644715172791,-6.69023588923903,-2.53195724478957,1.90168731118284,4.68078652024439,-0.404053521116151,1.01789322624302,-3.64649888393483,-4.77908391500699,-1.58288080454922,-0.0130565996373133,-1.29283577723794,-0.397007296124985,-0.485657243996033,-1.46480851664504,2.13172552402205,-0.274198283728837,-2.03277036738291,-0.10134753104828,-0.45921647937494
"CME25A7799598Aligned.sortedByCoord.out.bam",-32.7274888703782,16.3553867865547,13.7639809383649,-14.9266987204536,47.8012838464273,13.6453247200723,-18.301630122511,-11.2910394525837,4.59543043949174,2.85622811322021,-13.6699945705797,7.49231515782097,-20.3055420457277,15.8513030493209,-16.1487093793842,28.9000631619804,8.48559771355219,26.6402715208505,-24.9867708432661,5.38666783468847,-65.9194733472671,-2.71180943369277,-32.4138524323138,10.1091776122019,10.549561408569,99.2301086556633,-95.1256533792101,-48.5177710029276,37.4682894240735,37.914426658518
"CME25A7799602Aligned.sortedByCoord.out.bam",-23.5479476058966,-11.6020253876374,-19.3444957992722,-13.5896205039191,-1.51224941515161,-6.1611398712923,13.1234005296546,-0.476123892282011,3.34796025224051,0.828072710448478,-0.131389699262945,3.17684814679261,5.52232923896782,3.84587068337017,-2.14170184986405,-0.20098452925687,0.678190266039211,0.1232438522292,2.63468971252386,2.15167004632515,-1.97498917137902,3.23668576983662,-1.81924311396833,3.67141042624224,1.16710571893447,-3.05547532417627,-0.432007443987419,2.35370861796531,0.124388366240047,2.48059331281505
"CME25A7799601Aligned.sortedByCoord.out.bam",-39.2743669684674,18.1741763388886,10.688933800065,-17.2821840057988,46.6690672346506,-5.28245980821707,-0.549236170088579,-15.853001396491,16.0384637528422,-14.0425022044316,-12.8953704914757,11.3987409842466,-9.03499277395572,19.2754546901198,-33.3387710011706,-23.2229750954477,12.0217542900087,-2.71748061799756,-13.6959629931338,24.272370896939,-9.1185831766141,-21.1952704088373,-0.192280071532374,-1.46466986983427,-16.7488623788615,10.1740118975727,22.8403737818261,-14.7540324518341,1.01301230390631,-29.4372692949034
"CME25A7799590Aligned.sortedByCoord.out.bam",-11.751145366307,4.42469700295068,3.18884220194657,33.1715696797524,9.23598570772053,2.2516452631937,-6.55716077438956,3.72693068154679,8.1174640307537,1.8704441814847,-3.20688119099689,-5.19464839839723,-0.705002492316834,3.29716076821439,6.25695232818314,2.65406054149487,-0.259813744573595,-4.22427142760866,-2.50856702208212,-5.81012825778255,0.0169006914136672,-1.79747476197625,0.0343981149709707,-2.3132361527047,0.464512406066921,0.974216180347551,1.19688860187006,-1.82337652620429,1.40114877265509,-0.0334353999295806
"CME25A7799600Aligned.sortedByCoord.out.bam",-25.8354627428861,-9.63334060599301,-16.9412217107361,-10.5562087161938,5.54026330240992,-1.82803388691931,9.69554413566583,2.51930096201907,1.79042080579368,-7.79538489521552,4.00074611633476,-9.06108648776813,3.13423440033385,7.11360201222593,3.7608838223042,4.13659862702486,-0.55648229097728,2.23254739557913,-4.42118735057744,1.46319854236184,3.14067882260806,4.94508893320167,-0.325160931732158,1.58997693330007,-0.696722137660237,-2.28480761824876,-0.920607835685189,5.56660234212377,2.30457467914587,0.0424268269273259
"CME25A7799599Aligned.sortedByCoord.out.bam",-53.2008477931168,38.4096420906224,44.6149995750883,-2.43948727605644,40.184436942662,-19.314363758345,-2.39865347404576,9.55349248855318,21.6041439716669,-25.0191336678222,30.9829474797816,-21.696946922565,34.0770270276935,34.2236200320418,14.7993396447677,-28.4772256557445,-63.4095777616458,40.0932249210979,-4.18428261557296,-18.770428156262,-45.6661333624573,-143.262738354031,33.1493911822215,35.838392655634,-47.2226218043812,-16.4566703097372,-33.099609324123,39.7106313380248,-35.8097374564763,13.9158976946521
"CME25A7799597Aligned.sortedByCoord.out.bam",-33.1958846178656,13.971613695133,9.21760916888829,-20.2864352656176,45.9535459824153,12.0802074356304,-16.3125546644909,-12.7751707422675,6.88271167882379,12.4949485360721,-3.19226427956307,6.69990731416646,-11.0202873913617,10.1867641157735,-6.47870781549447,14.8386049433351,11.0464141517211,10.8003163295596,-20.4918656623448,25.1255082291514,-0.762663081167776,2.73934655882011,-8.36857275727569,-9.19362604179557,-7.01236064747471,18.1329777869361,10.5451002389489,57.8066918469791,-3.35138512732895,-47.2801506775313
"CME25A7799594Aligned.sortedByCoord.out.bam",-14.4903819911622,5.73344586948156,2.05096748756195,35.5425879764983,15.5159332677629,-3.27487544468649,-5.94533103618367,-16.8919419705432,2.97516138635934,6.47019342165152,6.97821885547965,-5.67086809909416,4.40726317052014,5.6998470744825,3.55118335736799,5.32522132706386,1.72235557124202,-3.1255490811688,3.87101135300873,-5.18717673402362,1.16112883904399,-0.878947740049888,1.86520545857288,3.32594927615167,3.41337949539314,2.28443719230815,0.675604896178325,0.392658177128469,0.946591936460009,-2.23296294661793
"CME25A7799591Aligned.sortedByCoord.out.bam",-26.5941345959812,-3.67878603745433,-5.81780465299347,-5.11924747516411,4.04264228299908,-2.68163721570144,4.94926914015274,3.70885691054987,6.2778255068244,-1.89934321509064,5.613200866899,-8.45195796065962,0.293482570189473,8.2561023039176,10.0553829976901,2.63197164311225,5.60400543699393,-6.45737922814064,-9.22110884101871,0.0785537495489556,-4.22358284464369,4.32800110975506,-7.50390273555206,3.44920918331886,1.02292969481049,-0.281445475780028,0.0754292913592791,3.7590652557356,-2.09217111243737,1.84911030332978
"CME25A7799588Aligned.sortedByCoord.out.bam",-25.8163869695892,-5.84051075341438,-13.6753581376546,-5.96779236230004,7.46726148977894,0.523595898319926,5.67995550511135,10.8251495542477,-2.66279052880705,-4.90707507622139,7.84483628585436,-16.4369172151733,2.19153784901921,4.25121595392485,6.1484074764579,3.3207775173231,0.181815940217199,-6.45910828054053,-4.4826503550988,-1.17691703330217,-3.77598786977666,5.86125364015745,-3.08950789149661,5.13290920249339,4.05591557052254,-1.2618654828441,1.3552254888249,2.78056749259585,1.49809037657951,-4.17677098949741
"CME25A7799592Aligned.sortedByCoord.out.bam",-49.1400295598603,36.175825291451,36.7866971731982,-6.94462774767396,60.9803127802082,-14.0851427554048,-2.14198745418117,1.32850857240216,28.7156494216988,-22.0303839959234,15.0526217719958,-12.4099394666094,-0.088556302123674,26.7142075313624,-0.00730766264113217,24.5670144030539,-26.1736268310518,88.2751614666127,-51.7754437377797,33.7688451160476,149.497808984897,9.71271519360186,-2.87846701870436,1.27891885275735,-28.9693902693478,31.6703122500424,27.1625972364855,-27.4927668783254,-4.05565475350464,40.6233767563416
"CME25A7799593Aligned.sortedByCoord.out.bam",-11.7309972492571,-15.351139949397,-19.2715419664011,-11.6042905311913,2.76378261847578,-2.61405649649621,5.41523579213181,-3.73201844285831,-2.46980244628583,-4.60060807242554,6.1154768751929,1.1208834658859,-0.557057417206372,-1.13886431050215,-2.22801864249505,-0.848184789080188,-0.130263600847483,0.53810016045846,-3.06961395034676,2.94007428664589,-0.787037045009315,0.794934579243324,0.578250785627329,-0.637587409735747,-1.39704117704975,2.4701766838885,0.995435888684606,3.35767589356415,1.53715847637408,-0.101383599476696
"CME25A7799584Aligned.sortedByCoord.out.bam",-24.6692528297403,8.17653074797214,4.16494390330089,21.3798151249083,28.249119897058,-18.123385178254,2.75915695514824,-28.4731533340651,10.0498651088219,0.587679714896924,17.6164056865439,-12.7609443889392,1.10987458897874,9.99284629187533,6.65754173075803,8.70140273828028,1.90529356783391,-9.06820042428155,8.83795826484399,-6.37674165802015,-3.42600036754964,13.6046517940009,-1.81207204835326,2.27649778565309,2.13637517048551,3.12515817341438,1.30329909371715,-0.168263223781484,5.11422332088809,-16.3799818070972
"CME25A7799589Aligned.sortedByCoord.out.bam",-26.7028811695395,-5.9094853256701,-15.6115872100565,-14.8006119411115,4.4241584199704,-8.6836760225995,16.5905532690609,-10.6880646579377,-1.91080141407744,-5.01671540907194,0.879986438292667,-1.75306131274794,4.83753576720534,1.67440634185648,-0.0807779103116662,2.6589189369603,-2.70980025641625,7.23832004897561,-0.145335914532516,-2.18963683301143,-1.00226504887326,5.56389253930419,-1.17691732082005,-2.60339009269326,0.457063015214399,1.94086521371893,1.47536156357099,-3.53089204837332,-1.9259507082564,3.48592838114701
"CME25A7799580Aligned.sortedByCoord.out.bam",-51.3715321157556,35.1528189817867,31.0228093730118,-15.8903240130445,66.6383507220733,-26.9193800909638,11.1194839284729,-9.19134541612579,41.6356354147087,-41.1766883387325,-9.49990112206604,-73.5886074792549,75.8131510779133,-182.298571092662,-40.1613586428158,22.5095832217013,49.8607117871926,-19.5173500369989,10.382873592759,-8.38104904475655,3.99113839760149,-11.6816373391989,2.98539126272725,9.15774881969025,-7.09626306556555,21.0693757888267,-5.47585003020276,2.25766816730602,-8.014776407916,17.0326811492942
"CME25A7799583Aligned.sortedByCoord.out.bam",-22.2858698988858,11.4889404493792,6.19958407154411,31.6925127575882,23.651401180255,-12.7156609987246,0.234880866858439,-22.9138122513325,2.85976438667452,5.13673605052414,15.548674994516,-14.035246395038,0.11685780550385,9.2967134456855,2.35611484237236,7.20011586060746,4.17263671075921,-1.95836047380683,5.16248595235041,-2.57500450460715,2.8774205260821,0.268555945327063,-4.87637075073605,8.46054488673851,0.561491067349793,-1.12599056078416,0.853493019124533,0.866072847632963,0.716928713218012,-6.71792370790233
"CME25A7799582Aligned.sortedByCoord.out.bam",-19.7584343979845,-8.73782063397473,-10.0922662813921,-0.0417106490199168,6.37312094744542,-8.72708296890798,1.34425449059243,4.2582043745756,8.27546087765043,6.17679065818707,7.02072628362576,-2.30467253246172,11.2297523638516,4.29442738914508,4.7049123562336,-2.83492793835279,2.16089690589187,-1.84314108664087,1.70852612801239,2.18966981602935,-1.89125478707409,0.802395847003385,-0.0825336130306154,2.99913201949111,-4.75148730266622,0.0577641858298934,-0.0432975273355262,-0.0844464608414667,3.12920941446479,-1.91093517193738
"CME25A7799585Aligned.sortedByCoord.out.bam",-23.0660998315952,-5.41284522728793,-12.3916473674749,-14.0926815906678,4.59892173408288,-12.8918603439246,20.3729051354161,-10.7870833320811,-1.2668006439183,-9.89536608590336,-0.321630417344275,3.44953062917276,3.28330273494882,0.842465139583011,-2.74892435833132,-3.34972261398664,2.83037952415896,1.52426185417288,-0.0962837439688912,1.37313956486423,-6.14495697345598,2.50096530717449,-0.825918126819079,-6.08788362930237,2.81627096088151,0.504054493702152,1.92766523135498,3.47984666128784,0.603415369528048,4.48027113125289
"CME25A7799581Aligned.sortedByCoord.out.bam",-28.9479875385769,1.06070642508525,-9.18167096094099,-4.94783370487275,18.4171321076739,-12.4740056977519,9.44917781932686,2.19434093211683,12.6552252896533,-4.59628506721674,-1.51611424290233,-5.26396186374993,0.282201650135628,6.91647207865611,6.94747522788476,1.66281021481622,7.36826438873474,4.94312212128765,-3.17790985930408,7.70777902107058,-8.54530628989074,9.20058810749746,1.18763060157655,4.88850037646821,-9.20819928593159,-0.204216485753821,-2.65285956885614,-5.38542269999314,10.7664381133495,-32.6296311222803
"CME25A7799586Aligned.sortedByCoord.out.bam",-17.1287037930852,-1.28077338546604,4.12896189051625,-11.4515459350893,-28.8383753246662,1.53353257859442,9.02399356672237,-10.7631573105515,-1.08653783475844,-3.99603225969092,-5.68200815504006,1.6065814217317,-4.20292685962666,-4.01513443298971,0.0199130460457521,1.15765298299262,2.49795299313553,4.43033477114267,-3.29238349067944,3.99528644146899,-1.66530565342104,-5.08226486823646,-6.36677850090078,-1.53188011975682,-1.12000958478652,-5.12198634035784,-2.56939032402553,0.768003950498916,0.672950048498506,0.631016946355917
"CME25A7799579Aligned.sortedByCoord.out.bam",-37.2124351266361,15.4300712008131,8.18986921057721,-15.4593499193258,30.1908853541644,-6.57982401524561,9.41358550198942,-12.5341098994252,1.4136212362114,-2.71273382272242,-5.72481174699566,1.28768675651779,3.58528169395941,-9.76527362304452,-1.58784626946649,-2.4298451408744,-4.9223790138136,15.2627771897191,-4.9192311388835,12.6095279138008,5.40792767992478,1.65190200363993,9.4547847330349,-1.80916869755175,-5.52119526353048,-9.28309348902722,-7.33963222231656,-2.98637708420409,10.8690835375793,-27.6092842455598
"CME25A7799573Aligned.sortedByCoord.out.bam",-28.4307087835588,1.47928803832616,-10.189647641537,-16.5845151177539,9.74315670164284,-11.3709092109704,24.4908699508392,-13.1588266383642,5.27594730110552,-16.5626880871975,-0.54752371991704,14.5765233852516,5.63329794558574,5.26419334554616,-6.9666736084235,-4.01107216633881,-3.22951526482104,11.5225201961103,0.00468541956295955,4.37472448149432,-5.86164021011979,5.40355438835499,14.2390447747687,-10.7714142490592,9.2667865661103,4.00708636986633,11.637621578536,-3.98946876799465,-6.40121095186346,-4.68818922199699
"CME25A7799577Aligned.sortedByCoord.out.bam",-16.7804484034222,3.71548875865752,3.36589909062391,-0.597872775288589,-5.90888372115011,-2.27860890796256,10.0746668566263,6.15850598340745,-9.58463680333836,-7.46435237063636,5.92595940532134,5.45171866007094,16.7507045440669,-1.42163638079895,3.44152418940579,-4.16114224172445,-0.924469465507946,0.390076327694946,-5.60269379711527,4.04436717842238,-0.921998765407446,2.63378921033692,-14.5233919341172,-14.9402912279465,-3.48145029202496,-5.4647664472835,0.183558682670828,-2.70761996084363,12.5925969903669,-5.78846366861254
"CME25A7799578Aligned.sortedByCoord.out.bam",-21.7264784664421,-12.2588348205282,-18.8440365519675,-8.19469542562504,3.07682945052329,-2.55883516807049,7.23483519793988,2.62070334780836,1.85072597794652,-2.24465095216118,4.55615978091365,-4.58835102816789,1.75000949152784,4.59238072490384,1.46716171146466,0.232076859371432,0.800657051021423,-1.32516345440683,0.227488004623935,1.45059707801421,-3.03780539800685,7.19526274053197,2.60165227761903,1.73508645426616,-2.64452617704897,2.04677298579793,-4.73761425796073,1.59064972411023,3.98063225018697,-1.1328557924829
"CME25A7799571Aligned.sortedByCoord.out.bam",-39.8713209750818,24.0327559500882,16.8797399765733,-7.09131514781371,57.177957222339,-4.11862859757251,-6.98412041941537,-4.14040746785759,20.6627036600451,-9.19842815330607,-5.42658255717271,-6.05849337464768,-19.786777959586,7.49958289846555,7.04388818775341,37.7263733291142,20.0617768266113,-9.22883535030545,-30.781871947416,34.9657899327251,-68.3116440129693,43.1327243077124,102.280958886852,-59.313585205521,-79.7872911345631,-70.8080946018379,19.3205631918837,-40.5333478069371,11.0852400996123,24.786412332145
"CME25A7799574Aligned.sortedByCoord.out.bam",-30.3650288729638,3.05511105220639,-5.32971081948541,-12.9958219200401,18.5431078937339,-15.0524502444566,27.674901468833,-22.6045872949687,4.5876820934719,-23.7317531894596,3.34857972859212,10.219176958931,13.199747302982,4.5928095530259,-4.95325623262937,-10.3916888513083,-15.4540946379314,21.3717559967575,-3.15466087548566,3.91496851524185,-39.2021859888374,-18.1069376757586,15.6894344706502,-55.3993052317476,60.5698582365579,55.8292818844336,111.314265924608,58.445783292304,14.6848989355799,53.1340130922376
"CME25A7799575Aligned.sortedByCoord.out.bam",-33.3359668853537,21.9247209131018,32.324274165192,-3.45619097671182,-24.1298830977386,-0.901867071956866,4.56737777199855,-7.75748237016386,4.9708009911213,-4.18333729813837,-8.95635974423342,-3.61362264357722,-8.89230226841729,-1.15169453086336,5.42206706374806,8.28354573398318,7.55061024718467,2.9483500352824,-8.19770498456944,8.65283943086859,-2.97548314180467,-7.10112846615172,-17.8552865761988,-3.45301955131449,4.73922492057725,-13.5985782757692,-0.348931694683285,-1.74781988979854,-1.22261504679334,4.12839177153684
"CME25A7799570Aligned.sortedByCoord.out.bam",-28.8541625058305,8.06173469101326,-1.7399265692744,4.35809564900022,25.3048866236459,-21.2145042457271,16.4703485678379,-23.7282626408676,11.1673970908135,-4.7520147319416,2.7280621112335,-1.87173746511777,0.224291547262706,18.3879932566248,-1.14340465563296,0.52416726089792,-7.20188032503092,29.956064788378,3.30709271235322,-10.7421068826466,-17.4359788512428,1.86585191318291,10.5998997964484,-26.7697044225337,39.0295647239909,30.3670937081661,-3.94120224931984,-23.4890929406623,30.5151650518997,-78.0637515648697
"CME25A7799560Aligned.sortedByCoord.out.bam",-36.048830745237,17.0369353188983,16.7926660175294,-11.9372290345927,46.4140472031958,-4.17466100432503,-9.78608680449737,-6.00945971008525,10.5946763269628,0.577229353983075,8.39402388179107,-8.08514761035917,-1.36401260322364,4.37965648060556,4.13654788393324,22.4077343504689,7.43418661722218,7.77517835738151,-9.41966776070215,10.3465158764794,-8.551917629269,0.801465340430661,5.80125423545326,0.965600525838523,8.13278726753003,3.01146007267815,4.33244761127397,3.54813024152588,-8.38600932636297,0.174713741490569
"CME25A7799572Aligned.sortedByCoord.out.bam",-38.5636989073448,25.5325326257196,25.4270273160729,7.33678986871403,10.7138962305628,-29.5114410778351,32.8033077159947,33.6447575275234,-47.3230240404956,43.3806478941276,-4.13773846591594,-6.19563940447775,-9.57082526109419,-1.72081830581499,-5.7547082926423,-9.71155006868876,9.75084610711741,7.14568656018409,11.0211833270195,-6.251149757285,1.28985842317277,7.01225006570866,21.5509583654002,1.4254914834151,-2.07052191422323,17.0293670084247,-2.97854699066081,13.9129373720319,-10.1183743655315,18.0991505412441
"CME25A7799569Aligned.sortedByCoord.out.bam",-23.864039204459,-6.24651081814804,-16.3884737487415,-18.5832210293569,5.11079797600716,-7.15119578460318,17.1113725327383,-13.7653643564107,-1.10059975917113,-6.33422167935608,0.184771180148427,1.00138252752646,6.3452926638443,5.20617273213241,1.09143891158643,1.00209815997297,-5.3679911973774,0.542380474218801,-1.19091056615975,-1.07067770121236,-3.7802102048218,6.45031486297112,1.00431783041011,-6.73671292436914,0.133934896392963,-0.166938433594569,-1.13922158265133,-3.33640226783026,-1.41046848489325,0.436619494520035
"CME25A7799567Aligned.sortedByCoord.out.bam",-28.1227391956148,8.576436028595,1.32217944635614,7.69015459281264,24.8287121672023,-1.44354021991982,0.248915343628383,16.9671661451483,9.73639199170992,-13.5172012865589,1.68700717686903,-21.9503236962514,-8.40164096761738,8.69628605716808,10.4318216752938,7.48408465506859,-0.814769405482815,-3.97905584094506,-8.23620423087612,-3.66397443433729,-6.43445954892152,6.44201629009891,7.67074742890952,8.60830460975619,16.0998970669213,5.71752009757011,9.63422085188839,2.79694067239877,-0.636295549160803,-6.35708019895457
"CME25A7799568Aligned.sortedByCoord.out.bam",-40.2024894980445,15.8078418020934,11.9404591311107,-7.59156154461517,40.5181323938447,-30.36181970551,21.327990306959,0.425506398392798,42.0462525631294,-53.6285977439048,-29.6493428939822,9.01899279291553,-22.1357693396186,72.5064231833572,-134.179338010199,-87.6379282642266,67.3717292962656,-73.1209007219472,-15.9241589445703,-27.6726796039816,29.6028379260512,-10.5289716662471,-13.4139975115923,-18.4108530541389,-17.7620246778877,-1.92591838999869,-14.7056518568323,6.53687935843084,-6.86130466794034,17.7272085531374
"CME25A7799566Aligned.sortedByCoord.out.bam",-32.5381483070819,1.41449128458635,-4.71928799337377,-4.88993969078954,9.70559829422715,-7.31605080483216,12.3681610172532,9.6071522568072,10.1221655110191,-4.39854302927762,-2.48196297255892,4.65146197434053,8.48073777935253,17.7592654505151,-6.74961921006857,6.92391795072257,3.00718653578334,7.68145765842692,7.19165051004118,3.50538327422844,-10.0798467197235,3.83685056417197,-6.15736154065979,10.0010373872416,2.91869174989821,-2.36508773715744,6.20539006051397,-3.20577302610318,2.00568704567571,5.1595011352617
"CME25A7799565Aligned.sortedByCoord.out.bam",-30.7232453015718,9.84767091453706,5.68297871699468,2.81520615267435,32.1193225475485,-11.4839251874871,6.97386228097907,6.64275601319672,12.2890497996319,-4.50739065741986,5.00166605236902,-22.2075505518294,-2.05029408240183,11.5444146201859,10.329397462105,0.241944045029423,0.201435069621482,-0.324968016552911,-9.53820204543271,0.696097991465201,4.05621301775154,8.98996954740995,20.4294413795786,5.68638556881832,21.1614181086931,4.25304469244759,-14.6040827212287,5.85146405942972,-0.0205084577089967,-16.8414468573916
"CME25A7799564Aligned.sortedByCoord.out.bam",-19.1539566297155,-5.37933100287287,-0.119994372466563,-15.4158494287727,-28.0477913095281,-0.492191480461715,10.2325775812125,-13.215892349225,0.135366873819904,-2.81479102563393,-4.25613708346089,-0.342371157757423,-5.11487892508813,-2.66872090808413,1.4394109288652,3.10373528919933,3.18123189188844,4.38326571520644,-4.69057892721391,5.14654026599898,-1.01443646372036,-5.60751123904969,-8.28556693795531,-2.62109524044231,-1.1982233563571,-5.43138735724608,-2.21979047327276,1.32069871011401,0.61909174506794,2.56777460680963
"CME25A7799559Aligned.sortedByCoord.out.bam",-29.7647625062013,0.681317174563511,-11.4202705277564,-16.5758681512192,10.9820284978633,-11.218474760034,21.9201195600369,-20.2188634332488,0.259554336428384,-15.7303251157162,-7.50952559090811,1.9522432486649,8.69205500810901,3.51531172314051,1.07763998200131,0.0808926409514518,-7.38617891017655,8.88787239815745,4.92693089635054,-2.91504022520476,-9.70328390177788,4.10725051542306,8.31508262577962,-16.0614978396034,25.6367221769464,-3.67901126948461,-0.504240137757119,-10.1650017847326,1.08894408692117,3.76688619214148
"CME25A7799562Aligned.sortedByCoord.out.bam",-10.5166605762897,-3.70912291753523,-4.96471419602096,14.9528111665073,9.66293897321558,-4.51224250963861,-5.47693441216989,6.66810344807357,8.8652478350415,4.36596580401203,7.47866370016701,-10.5732842921373,0.119792952914259,4.30862550793451,8.4304511244298,-1.18219662703992,3.19169951208578,-10.9053863094175,-7.54330124857096,0.203016690392863,0.870169839745548,2.46227489408865,-3.44233843324727,2.41029441269503,-4.98976748204087,2.92562154527412,-0.587886362394804,0.790112451076343,3.34794382060577,-1.51246907320774
"CME25A7799561Aligned.sortedByCoord.out.bam",-23.3568280085465,-11.1367529450359,-17.0193199129533,-7.57582096827235,0.540708365336693,-6.08969230584114,9.61598056685416,2.45926680214251,8.08042720192775,1.01943558955251,-0.38967184145467,4.27484358350835,5.96796760992561,5.3951987230179,-5.86496169821112,-1.48777877571574,2.10159667267029,5.59664751763719,6.42229291676765,4.20838278781135,-3.18620627772352,1.97728801319759,2.98602189202851,7.20152341805467,3.14541924572194,-3.20676902174469,3.57461119529912,5.44020470734169,-0.913168488311855,0.973164190244198
"CME25A7796092Aligned.sortedByCoord.out.bam",-12.0867819221799,13.2781075346191,25.7415457871589,6.62916116580821,-24.827233367547,11.62848794619,-8.31999500381863,7.1389894012024,-4.07354427969309,-7.20019614627303,3.61228690001896,2.8677696095967,11.4856550828735,0.610775947853052,-5.90241494618217,-5.43522370158013,-5.04743727959471,2.44077641847203,0.887882525980373,0.680472505921817,-3.24888475725347,3.38612226747831,0.0317869585892294,-3.2719866683582,2.36322823904763,-4.14059260331432,-0.694105829200979,-4.10777888404191,-1.4114988091928,3.81317800071657
"CME25A7799557Aligned.sortedByCoord.out.bam",-36.9919943713851,7.94159695531089,-1.17800382180466,-8.00100413171697,27.9373167133801,-7.82692619600192,16.289222107346,3.32404528694409,12.8860882149168,-25.972898889274,-4.32154466562023,-10.9433036325477,0.20845846077909,2.9840862663771,-5.97054082174422,16.6786394401209,0.384051086186235,25.9060940851738,-20.0027076558309,-3.04175198272045,47.7820347631994,24.0998849790745,66.096083742822,6.30259490225892,85.3060950025896,-74.0542654713891,-88.0757664664915,48.1987567227125,10.8169236660329,-4.39032247782585
"CME25A7799555Aligned.sortedByCoord.out.bam",-20.8550117893084,-3.56715873659043,-7.98554702770938,13.0809692777725,10.7346156810229,-7.11516637423328,2.52730866866494,-7.58686427391697,3.74011086115472,2.60636038613168,5.69805867240952,-7.32460128957647,2.64347673683454,4.74225217311455,2.21194973910913,2.51078539859836,-0.696565004810648,-4.45673845748572,1.99638280863349,-0.295908801352529,-0.101758623412327,1.8553408028654,4.48423309329106,1.27477380286483,-1.17264953953978,-0.991302404758531,-2.50987721018848,0.584492553446991,0.205205020419627,-2.9271096958559
"CME25A7796088Aligned.sortedByCoord.out.bam",-23.5213450976475,-13.1492670270672,-20.5952219010923,-18.4584515292201,-11.2430060402353,-5.81817818620888,19.5547799436421,-8.96955070637084,-9.57142702284356,0.2297152131225,2.60410386989087,2.81761867810886,6.41414755594498,0.102601940815163,0.623282580354131,-2.26064168327458,2.04615405886554,1.86030427734842,0.368318666864369,-0.850970298524927,0.567748971974463,-0.088283269771996,-1.33039130744447,-1.85551333445033,-3.51509485328969,-1.75382983934397,-2.2120429768775,-0.210693868818813,-2.76325970878084,2.83645268585708
"CME25A7796084Aligned.sortedByCoord.out.bam",-28.9922245345421,10.3108073840718,15.2131938748873,2.2156265269663,-8.24387153940152,3.74635470768564,-1.91301898041133,17.0755089212637,-12.4355626705675,1.95365238151139,20.1333007547101,-3.01604623695944,23.6754625351116,2.21940375724824,5.34580831407789,-16.6910290386285,-0.471570143084357,-0.277189404277378,-6.90525597272104,-1.41919517324383,2.18214830076335,2.31896106195394,-11.5557715580758,-4.92775119340799,-7.33726690041678,-6.5164075460848,-2.71236550106251,-3.48035106985002,11.4890585346322,-3.49748203692536
"CME25A7796087Aligned.sortedByCoord.out.bam",-28.155740598853,11.405733760181,16.4041911954096,-2.56525804618077,-11.5880088864101,9.51137939201255,-10.355206191057,10.3811870464755,-6.16742165389659,2.15862696795825,17.7392338550729,-7.54213718182041,28.3363374212466,10.5880790355966,2.76684732424974,-12.6332907100594,-4.94867451949327,-4.23106297165418,-3.04416086560244,-5.51794090054052,-1.17017792397127,9.12923996964021,-5.13974728535892,-7.07875590983472,2.14954371223623,-1.75687568106486,-0.0289050874231586,-8.93791570158738,2.74289213397514,5.01869433932339
"CME25A7796089Aligned.sortedByCoord.out.bam",-38.8929117637679,27.7308583706614,29.8210783404669,4.15533343380055,1.71896768135629,-19.8101862447907,17.9811674411774,16.8412617374061,-22.1650922698972,22.8889131254079,6.71518929880546,-2.24366235186711,4.73295768458468,3.6004449156646,21.2544757746066,-0.0625314431636964,29.7811293816459,-6.63521024002308,-14.9179903459646,-1.87857984846209,-2.87679506755235,-5.54443489034928,-25.6280415939053,-6.23305469302634,10.6178081104928,-23.0566104344342,3.35495043171467,-9.35990153586943,-3.54602535725243,19.9286734930442
"CME25A7796086Aligned.sortedByCoord.out.bam",-32.3051834390131,3.27053661675985,-10.6094796346597,-20.3221290863294,12.5628912089746,-21.0659013119891,27.3000578015772,-23.0723579001043,0.0583684064962438,-9.58471333750493,-2.12680109314402,2.95438760335509,19.3073428078684,4.80134298468316,-0.99267107551642,-3.59194833487833,0.965733479847251,20.1136421889164,18.2195570343933,-4.59402051707079,-8.31672094064645,12.8537846317737,-12.7724244638333,-7.62384379512967,13.839889575631,7.79851109038167,-0.495526790867697,-86.7790930432076,-136.103368018266,-52.9823154113845
