"","tSNE_1","tSNE_2"
"CME25A7619454Aligned.sortedByCoord.out.bam",9.48019699038597,-19.302354052473
"CME25A7795902Aligned.sortedByCoord.out.bam",13.0754186886091,-23.6054244424803
"CME25A7619451Aligned.sortedByCoord.out.bam",12.74859659655,-25.6452252563541
"CME25A7619455Aligned.sortedByCoord.out.bam",14.103810604486,-25.4051934016329
"CME25A7619453Aligned.sortedByCoord.out.bam",8.87025128830489,-18.6503727226939
"CME25A7619450Aligned.sortedByCoord.out.bam",8.94276241050984,-19.0039309235736
"CME25A7619452Aligned.sortedByCoord.out.bam",13.6951566041369,-24.6318605549609
"CME25A7619449Aligned.sortedByCoord.out.bam",14.0553886835236,-25.3849950088376
"CME25A7619448Aligned.sortedByCoord.out.bam",13.6626254955367,-24.1267321345878
"CME25A7619444Aligned.sortedByCoord.out.bam",10.9652207465495,-23.8727148443452
"CME25A7619446Aligned.sortedByCoord.out.bam",10.7994808943854,-23.508454823977
"CME25A7619443Aligned.sortedByCoord.out.bam",10.4830930683352,-23.0042595357612
"CME25A7619447Aligned.sortedByCoord.out.bam",9.3047087249494,-20.5670460716785
"CME25A7619445Aligned.sortedByCoord.out.bam",12.0576717427502,-24.1896089231388
"CME25A7619440Aligned.sortedByCoord.out.bam",11.1045326209162,-22.5832601214304
"CME25A7619438Aligned.sortedByCoord.out.bam",10.9862009086035,-23.4047218333184
"CME25A7619439Aligned.sortedByCoord.out.bam",12.2537653857997,-23.6846610956204
"CME25A7619442Aligned.sortedByCoord.out.bam",11.2850994141552,-24.6679124376722
"CME25A7619441Aligned.sortedByCoord.out.bam",11.3731160112998,-23.888607959491
"CME25A7619436Aligned.sortedByCoord.out.bam",8.5940384822653,-19.9966703744382
"CME25A7619437Aligned.sortedByCoord.out.bam",9.50709837907936,-21.9319184494286
"CME25A7619433Aligned.sortedByCoord.out.bam",8.51573086597777,-20.03129125061
"CME25A7619432Aligned.sortedByCoord.out.bam",8.61576660202059,-20.7661912807686
"CME25A7619434Aligned.sortedByCoord.out.bam",11.5926789365677,-23.5669611451261
"CME25A7619435Aligned.sortedByCoord.out.bam",8.93188844757182,-20.2407117695919
"CME25A7619426Aligned.sortedByCoord.out.bam",12.1433164209744,-24.5749924452297
"CME25A7619427Aligned.sortedByCoord.out.bam",11.200710064558,-23.5406531338041
"CME25A7619429Aligned.sortedByCoord.out.bam",12.6994217806998,-24.2626306439304
"CME25A7619431Aligned.sortedByCoord.out.bam",12.1354448853552,-23.8377447152923
"CME25A7619430Aligned.sortedByCoord.out.bam",9.30015454422634,-21.6833085168207
"CME25A7619424Aligned.sortedByCoord.out.bam",11.0362295312125,-24.5620556693218
"CME25A7619428Aligned.sortedByCoord.out.bam",8.33728131470937,-20.3973036599533
"CME25A7619422Aligned.sortedByCoord.out.bam",11.6769092785316,-23.2418462628531
"CME25A7619423Aligned.sortedByCoord.out.bam",8.46993894176781,-20.7664858438214
"CME25A7619425Aligned.sortedByCoord.out.bam",10.9207811498493,-23.1049457032761
"CME25A7619419Aligned.sortedByCoord.out.bam",8.94084456310812,-20.0253050150063
"CME25A7619420Aligned.sortedByCoord.out.bam",8.5534718849211,-19.6028737314816
"CME25A7619418Aligned.sortedByCoord.out.bam",11.8900646776947,-23.6211532553394
"CME25A7619417Aligned.sortedByCoord.out.bam",9.01402051571401,-20.9762400442381
"CME25A7619421Aligned.sortedByCoord.out.bam",11.5680522396131,-22.9529189989392
"CME25A7619415Aligned.sortedByCoord.out.bam",8.7854608014336,-20.0561746912093
"CME25A7619414Aligned.sortedByCoord.out.bam",9.16963607881232,-21.0865877235672
"CME25A7619416Aligned.sortedByCoord.out.bam",9.01492374791099,-20.3783209028616
"CME25A7619411Aligned.sortedByCoord.out.bam",9.72088805064148,-21.7421857237004
"CME25A7619413Aligned.sortedByCoord.out.bam",11.9045068326552,-23.2362915734492
"CME25A7619410Aligned.sortedByCoord.out.bam",8.78298773735893,-20.3537585038552
"CME25A7619409Aligned.sortedByCoord.out.bam",11.3484742048931,-22.8606301781367
"CME25A7619405Aligned.sortedByCoord.out.bam",8.99516073579389,-20.7158592460209
"CME25A7619412Aligned.sortedByCoord.out.bam",8.36834472884955,-19.7280624895818
"CME25A7619367Aligned.sortedByCoord.out.bam",-19.1555256749866,5.45602845395042
"CME25A7619357Aligned.sortedByCoord.out.bam",12.463387115259,1.72463247393022
"CME25A7619358Aligned.sortedByCoord.out.bam",-6.08142559426176,0.583878630122508
"CME25A7619359Aligned.sortedByCoord.out.bam",-2.83987745041362,1.60607917764405
"CME25A7619356Aligned.sortedByCoord.out.bam",-18.0574637337263,-1.77647121087319
"CME25A7619354Aligned.sortedByCoord.out.bam",-0.582735609205806,-2.66350432521322
"CME25A7619355Aligned.sortedByCoord.out.bam",11.7222818777742,2.11067918338214
"CME25A7619352Aligned.sortedByCoord.out.bam",-24.3619716866301,0.0836710959266283
"CME25A7619346Aligned.sortedByCoord.out.bam",-25.6783514282343,-0.927161569877595
"CME25A7619347Aligned.sortedByCoord.out.bam",-5.45858898397592,7.14195432520672
"CME25A7619350Aligned.sortedByCoord.out.bam",13.3650649503159,1.16040674556882
"CME25A7619353Aligned.sortedByCoord.out.bam",-4.22399509931951,2.36981914305841
"CME25A7619348Aligned.sortedByCoord.out.bam",-24.9384214036651,-0.791978615196884
"CME25A7619351Aligned.sortedByCoord.out.bam",-24.3825113598642,0.180793191343983
"CME25A7619345Aligned.sortedByCoord.out.bam",0.674113704646857,-3.05975324177101
"CME25A7619341Aligned.sortedByCoord.out.bam",13.3558209455679,1.41759282290121
"CME25A7619344Aligned.sortedByCoord.out.bam",-25.3224457428689,-1.17028667003701
"CME25A7619343Aligned.sortedByCoord.out.bam",13.301066450548,1.14192653712108
"CME25A7619349Aligned.sortedByCoord.out.bam",-24.7682326941573,-0.862500161516779
"CME25A7619339Aligned.sortedByCoord.out.bam",13.8306399278417,-0.470275717487531
"CME25A7619342Aligned.sortedByCoord.out.bam",-9.07511173133822,0.491464525477892
"CME25A7619340Aligned.sortedByCoord.out.bam",13.4598010680454,1.27908083371195
"CME25A7619337Aligned.sortedByCoord.out.bam",-25.7192491907087,-0.453942207461573
"CME25A7619333Aligned.sortedByCoord.out.bam",-18.0275607592508,-2.37380806483897
"CME25A7619336Aligned.sortedByCoord.out.bam",13.6604648031671,1.08608251254317
"CME25A7619330Aligned.sortedByCoord.out.bam",13.1994699084517,0.573610694184791
"CME25A7619335Aligned.sortedByCoord.out.bam",3.05884839194854,5.71857456354537
"CME25A7619332Aligned.sortedByCoord.out.bam",-25.6982787707652,-0.587238439504823
"CME25A7619327Aligned.sortedByCoord.out.bam",13.7892114106051,0.833025322243496
"CME25A7619331Aligned.sortedByCoord.out.bam",-15.4407754599276,-3.6479980075911
"CME25A7619328Aligned.sortedByCoord.out.bam",-9.21001551148482,0.104385922170075
"CME25A7619326Aligned.sortedByCoord.out.bam",-17.3170556444276,-2.64575768721617
"CME25A7619323Aligned.sortedByCoord.out.bam",-3.16586342256654,-2.54197177838663
"CME25A7619325Aligned.sortedByCoord.out.bam",13.0883785238814,0.593236022598212
"CME25A7619324Aligned.sortedByCoord.out.bam",13.4592699111558,-0.381626950279136
"CME25A7619322Aligned.sortedByCoord.out.bam",-2.59034209990443,-2.51531037223143
"CME25A7619321Aligned.sortedByCoord.out.bam",-5.13026902130264,9.94631834754005
"CME25A7619315Aligned.sortedByCoord.out.bam",-16.676839127213,-2.87840327340403
"CME25A7619320Aligned.sortedByCoord.out.bam",-5.75784219775956,7.61530454681788
"CME25A7619319Aligned.sortedByCoord.out.bam",-6.96019714046523,7.37322493631246
"CME25A7619317Aligned.sortedByCoord.out.bam",0.736589758231245,5.58988732593908
"CME25A7619316Aligned.sortedByCoord.out.bam",-3.67852998970581,6.37115253633978
"CME25A7619314Aligned.sortedByCoord.out.bam",-2.8388307838039,-2.50681625684458
"CME25A7619312Aligned.sortedByCoord.out.bam",-7.19603976121286,2.5140709120511
"CME25A7619309Aligned.sortedByCoord.out.bam",-1.4681833144784,7.00075264547944
"CME25A7619310Aligned.sortedByCoord.out.bam",-2.88763739225092,-2.54237915189257
"CME25A7619306Aligned.sortedByCoord.out.bam",-17.9136361290809,-3.58260668084511
"CME25A7619308Aligned.sortedByCoord.out.bam",-17.0583182212822,-2.38347882447667
"CME25A7619305Aligned.sortedByCoord.out.bam",2.4615867356578,-3.51382531971495
"CME25A7619307Aligned.sortedByCoord.out.bam",-13.2783584767657,4.08228825061522
"CME25A7619302Aligned.sortedByCoord.out.bam",-26.038576158404,-0.691057303229483
"CME25A7619301Aligned.sortedByCoord.out.bam",-6.84771404695895,2.37441791226252
"CME25A7619303Aligned.sortedByCoord.out.bam",-25.6580719266956,-0.871437837129004
"CME25A7619298Aligned.sortedByCoord.out.bam",-11.5434283007563,8.32608744261196
"CME25A7619300Aligned.sortedByCoord.out.bam",-15.4697138551119,-0.216011586107827
"CME25A7619304Aligned.sortedByCoord.out.bam",-6.52743063638639,1.34597484929511
"CME25A7619299Aligned.sortedByCoord.out.bam",-5.94689341629173,2.44283000999285
"CME25A7619294Aligned.sortedByCoord.out.bam",-25.6707158548459,-0.393231792864536
"CME25A7619296Aligned.sortedByCoord.out.bam",-25.4091449453629,-0.414947096936227
"CME25A7619293Aligned.sortedByCoord.out.bam",-7.6486454102717,3.08761534927963
"CME25A7619295Aligned.sortedByCoord.out.bam",-6.78198016231089,7.34354141581232
"CME25A7619284Aligned.sortedByCoord.out.bam",-20.5104294000481,1.78584409629267
"CME25A7619291Aligned.sortedByCoord.out.bam",-15.4593709440231,-0.347207703862619
"CME25A7619286Aligned.sortedByCoord.out.bam",11.723575152593,2.18784899109115
"CME25A7619290Aligned.sortedByCoord.out.bam",1.19917108255929,-3.58884000783533
"CME25A7619282Aligned.sortedByCoord.out.bam",-1.11215608430686,-3.3234339329025
"CME25A7619285Aligned.sortedByCoord.out.bam",-1.4569061087867,-3.58075116503411
"CME25A7619281Aligned.sortedByCoord.out.bam",-1.74706694541013,-3.51364829903035
"CME25A7619289Aligned.sortedByCoord.out.bam",10.1162003023224,-1.96742469223203
"CME25A7619283Aligned.sortedByCoord.out.bam",-5.93726084366567,0.387701312069552
"CME25A7619280Aligned.sortedByCoord.out.bam",-4.34037250468173,2.67900173680527
"CME25A7619279Aligned.sortedByCoord.out.bam",-5.5380154220886,7.22225581384453
"CME25A7619277Aligned.sortedByCoord.out.bam",1.84122377125761,14.8484896900379
"CME25A7619274Aligned.sortedByCoord.out.bam",-5.62487946586225,0.191245636108258
"CME25A7619276Aligned.sortedByCoord.out.bam",-10.6561355878546,4.18604645822635
"CME25A7619272Aligned.sortedByCoord.out.bam",-10.7951741703929,5.30318950973991
"CME25A7619275Aligned.sortedByCoord.out.bam",13.8076704434036,-1.65037912765023
"CME25A7619271Aligned.sortedByCoord.out.bam",-11.1104126395368,3.94769252451229
"CME25A7619269Aligned.sortedByCoord.out.bam",-13.5442122350472,6.52639504176957
"CME25A7619273Aligned.sortedByCoord.out.bam",13.042847300365,-2.2898722950901
"CME25A7619270Aligned.sortedByCoord.out.bam",-24.4994658427738,-1.72007452177119
"CME25A7619265Aligned.sortedByCoord.out.bam",13.5161572518072,-3.81644858590979
"CME25A7619267Aligned.sortedByCoord.out.bam",-9.91947670543315,4.81901691149292
"CME25A7619268Aligned.sortedByCoord.out.bam",-0.511093113629349,11.4854223499159
"CME25A7619266Aligned.sortedByCoord.out.bam",-10.5090193846668,1.89980573305363
"CME25A7587400Aligned.sortedByCoord.out.bam",0.875172399149181,15.4663620443323
"CME25A7587403Aligned.sortedByCoord.out.bam",-14.2514982394334,7.16114208945784
"CME25A7619264Aligned.sortedByCoord.out.bam",-21.6436358787432,-2.54161313707935
"CME25A7587401Aligned.sortedByCoord.out.bam",-0.625836423635437,2.61852904307798
"CME25A7587399Aligned.sortedByCoord.out.bam",13.7288212081224,-3.62789301506931
"CME25A7587398Aligned.sortedByCoord.out.bam",-21.7029388690049,-2.74195864932732
"CME25A7587402Aligned.sortedByCoord.out.bam",3.42096684725722,5.34795733855745
"CME25A7587397Aligned.sortedByCoord.out.bam",-14.5424931650225,7.64225458942495
"CME25A7587396Aligned.sortedByCoord.out.bam",1.90361026878168,15.0484556188233
"CME25A7587392Aligned.sortedByCoord.out.bam",1.40149361696593,14.332449295117
"CME25A7587394Aligned.sortedByCoord.out.bam",1.39688639510731,14.3111368439003
"CME25A7587393Aligned.sortedByCoord.out.bam",13.9886480517077,-3.35788630325295
"CME25A7587395Aligned.sortedByCoord.out.bam",-12.7428615649519,-0.761857414563717
"CME25A7587388Aligned.sortedByCoord.out.bam",-14.1040080906974,6.93131853709314
"CME25A7587391Aligned.sortedByCoord.out.bam",13.4648767496796,-2.7339908596363
"CME25A7587389Aligned.sortedByCoord.out.bam",-0.466506956898315,1.81570729813671
"CME25A7587390Aligned.sortedByCoord.out.bam",1.66341044236964,15.15386369672
"CME25A7587386Aligned.sortedByCoord.out.bam",-13.9147211695392,7.60725069792471
"CME25A7587376Aligned.sortedByCoord.out.bam",2.03658184540822,11.3194991935083
"CME25A7587385Aligned.sortedByCoord.out.bam",-13.2826898284763,6.40116088820989
"CME25A7587387Aligned.sortedByCoord.out.bam",-22.2142836072213,-2.78250535566728
"CME25A7587380Aligned.sortedByCoord.out.bam",12.7828303533338,-3.32028181029111
"CME25A7587383Aligned.sortedByCoord.out.bam",0.632948515270607,15.6090435418135
"CME25A7587382Aligned.sortedByCoord.out.bam",13.846644290798,-1.62854333754636
"CME25A7587377Aligned.sortedByCoord.out.bam",-21.4965299433883,-3.04954939649182
"CME25A7587384Aligned.sortedByCoord.out.bam",-5.4951095278933,1.80077966537988
"CME25A7587379Aligned.sortedByCoord.out.bam",14.2953308334743,0.965152958555851
"CME25A7587375Aligned.sortedByCoord.out.bam",14.0005126528846,0.776458821529646
"CME25A7587369Aligned.sortedByCoord.out.bam",-21.142315082522,-3.05749425234546
"CME25A7587373Aligned.sortedByCoord.out.bam",14.3649343162532,0.577146202878955
"CME25A7587374Aligned.sortedByCoord.out.bam",-9.54775639420466,1.52886710865232
"CME25A7587370Aligned.sortedByCoord.out.bam",-11.6730933559264,5.20633630242207
"CME25A7587368Aligned.sortedByCoord.out.bam",-11.361230141446,5.45772718431742
"CME25A7587372Aligned.sortedByCoord.out.bam",-10.4184053314965,3.98045313371864
"CME25A7587371Aligned.sortedByCoord.out.bam",1.4439524496553,14.6930676317347
"CME25A7587362Aligned.sortedByCoord.out.bam",-19.6538797296547,-4.49259804822968
"CME25A7587367Aligned.sortedByCoord.out.bam",0.577891072947747,-24.2253733134674
"CME25A7587366Aligned.sortedByCoord.out.bam",-0.732423548111477,-24.5668059634076
"CME25A7587361Aligned.sortedByCoord.out.bam",-2.33803576643192,-25.2463859136572
"CME25A7587365Aligned.sortedByCoord.out.bam",-0.00102474780915484,-26.1646182655657
"CME25A7587364Aligned.sortedByCoord.out.bam",0.839708388564681,-24.3830764691103
"CME25A7587363Aligned.sortedByCoord.out.bam",-0.510822197627122,-24.9390469853966
"CME25A7587360Aligned.sortedByCoord.out.bam",1.7088729166264,-26.784808722255
"CME25A7587359Aligned.sortedByCoord.out.bam",0.739469536916612,-24.1438822287945
"CME25A7587354Aligned.sortedByCoord.out.bam",0.550399478698976,-27.0975861925188
"CME25A7587358Aligned.sortedByCoord.out.bam",0.978569092209219,-27.3598751758265
"CME25A7587352Aligned.sortedByCoord.out.bam",0.326782491427756,-26.7053132888731
"CME25A7587353Aligned.sortedByCoord.out.bam",0.439695242367606,-27.3580768482417
"CME25A7587357Aligned.sortedByCoord.out.bam",0.241369723198408,-27.2338008818066
"CME25A7587356Aligned.sortedByCoord.out.bam",-0.413634980925831,-27.2558358812523
"CME25A7587355Aligned.sortedByCoord.out.bam",-0.835023807897503,-27.2416881423607
"CME25A7587351Aligned.sortedByCoord.out.bam",1.03767509367253,-26.9726522137988
"CME25A7587346Aligned.sortedByCoord.out.bam",-0.184191783696438,-27.6825438069883
"CME25A7587348Aligned.sortedByCoord.out.bam",-0.119834382101375,-27.7704315974472
"CME25A7587349Aligned.sortedByCoord.out.bam",0.886466621093588,-26.7565529058014
"CME25A7587345Aligned.sortedByCoord.out.bam",-1.39360369123879,-27.7488656545143
"CME25A7587350Aligned.sortedByCoord.out.bam",-0.191934402305093,-27.8281800074025
"CME25A7587347Aligned.sortedByCoord.out.bam",0.32506985591095,-27.9660680874072
"CME25A7587344Aligned.sortedByCoord.out.bam",-1.64731597830613,-27.1156916209938
"CME25A7587343Aligned.sortedByCoord.out.bam",-0.731135368080949,-26.7254972916428
"CME25A7587340Aligned.sortedByCoord.out.bam",-0.00411719219035966,-28.377243195563
"CME25A7587342Aligned.sortedByCoord.out.bam",0.525984570676941,-27.6501255504465
"CME25A7587341Aligned.sortedByCoord.out.bam",0.115175289142467,-27.8767150225649
"CME25A7587339Aligned.sortedByCoord.out.bam",1.6812239551967,-25.9881490179739
"CME25A7587338Aligned.sortedByCoord.out.bam",0.848367646602745,-26.6921043269098
"CME25A7587337Aligned.sortedByCoord.out.bam",0.620290095102127,-26.2876608576826
"CME25A7587336Aligned.sortedByCoord.out.bam",-0.305370445221734,-26.1651341708284
"CME25A7587335Aligned.sortedByCoord.out.bam",3.47855367666867,-24.880956161109
"CME25A7587331Aligned.sortedByCoord.out.bam",-1.2929258916764,-25.8826143852518
"CME25A7587334Aligned.sortedByCoord.out.bam",-1.11063411250559,-25.2666791203459
"CME25A7587330Aligned.sortedByCoord.out.bam",6.1742919960118,-24.064722696894
"CME25A7587328Aligned.sortedByCoord.out.bam",-2.49526867614525,-26.9987377796441
"CME25A7587333Aligned.sortedByCoord.out.bam",0.0967075351187442,-25.6958579276481
"CME25A7587329Aligned.sortedByCoord.out.bam",-0.504034705319388,-26.4785028330663
"CME25A7587332Aligned.sortedByCoord.out.bam",-1.09282292297839,-26.1822780100657
"CME25A7587327Aligned.sortedByCoord.out.bam",-0.124294967031276,-26.2172542204622
"CME25A7587323Aligned.sortedByCoord.out.bam",6.52722994732762,-23.887917370322
"CME25A7587324Aligned.sortedByCoord.out.bam",-0.492006133948825,-26.0338510745495
"CME25A7587326Aligned.sortedByCoord.out.bam",5.95505021196608,-24.1304227862434
"CME25A7587325Aligned.sortedByCoord.out.bam",-1.19722176283409,-27.0776603489878
"CME25A7587321Aligned.sortedByCoord.out.bam",0.634522148460218,-25.0448758115981
"CME25A7587314Aligned.sortedByCoord.out.bam",-0.0391428844658104,-24.6117304998384
"CME25A7587322Aligned.sortedByCoord.out.bam",0.00182512918884481,-25.6514655372227
"CME25A7587319Aligned.sortedByCoord.out.bam",-0.952020827234823,-25.8181748926641
"CME25A7587320Aligned.sortedByCoord.out.bam",-2.8659983142461,-26.3839830262741
"CME25A7587318Aligned.sortedByCoord.out.bam",-3.07282842997243,-26.2830659408244
"CME25A7587315Aligned.sortedByCoord.out.bam",-0.659403030216185,-26.5782811500985
"CME25A7587313Aligned.sortedByCoord.out.bam",0.441185704546219,-25.8688852152287
"CME25A7587309Aligned.sortedByCoord.out.bam",0.322904139556901,-25.521891266359
"CME25A7587317Aligned.sortedByCoord.out.bam",-1.42352427937205,-26.6642305841633
"CME25A7587316Aligned.sortedByCoord.out.bam",-1.08632315750127,-25.2166093036778
"CME25A7587312Aligned.sortedByCoord.out.bam",7.35923996722192,-23.2462113305335
"CME25A7587311Aligned.sortedByCoord.out.bam",7.71699083270365,-22.9493503819587
"CME25A7587310Aligned.sortedByCoord.out.bam",2.73041170930248,-25.2695145917535
"CME25A7587307Aligned.sortedByCoord.out.bam",7.61663675952672,-22.934721069922
"CME25A7587304Aligned.sortedByCoord.out.bam",9.67057398238486,-24.5359807570974
"CME25A7587308Aligned.sortedByCoord.out.bam",7.48824159643707,-22.955365422942
"CME25A7587305Aligned.sortedByCoord.out.bam",4.0163165350545,-24.6799033775493
"CME25A7587306Aligned.sortedByCoord.out.bam",7.51730930195644,-23.063978682374
"CME25A7587300Aligned.sortedByCoord.out.bam",7.70918431727785,-22.816247106348
"CME25A7587299Aligned.sortedByCoord.out.bam",1.06770560788485,-25.4205423500458
"CME25A7587302Aligned.sortedByCoord.out.bam",-3.41865269405906,-26.2151327550571
"CME25A7587303Aligned.sortedByCoord.out.bam",-0.0458619571748195,-24.2783094329844
"CME25A7587301Aligned.sortedByCoord.out.bam",-0.111765901787092,-23.9962941259306
"CME25A7587298Aligned.sortedByCoord.out.bam",0.394967163511871,-26.1405380710768
"CME25A7587297Aligned.sortedByCoord.out.bam",-2.2695343328402,-25.2510306659969
"CME25A7587295Aligned.sortedByCoord.out.bam",-0.640297537212738,-26.8195889314229
"CME25A7587293Aligned.sortedByCoord.out.bam",-0.855656875433672,-25.8873361529217
"CME25A7587294Aligned.sortedByCoord.out.bam",-1.28398455772137,-24.5664455946914
"CME25A7587275Aligned.sortedByCoord.out.bam",11.4250612384999,-1.56192473842174
"CME25A7587278Aligned.sortedByCoord.out.bam",2.59160131956034,-0.147918800879428
"CME25A7587276Aligned.sortedByCoord.out.bam",-13.6526046045124,3.85584156385974
"CME25A7587274Aligned.sortedByCoord.out.bam",3.37433834173891,2.52340069466992
"CME25A7587273Aligned.sortedByCoord.out.bam",2.01786088352154,-1.75912356585332
"CME25A7587272Aligned.sortedByCoord.out.bam",1.80996347088191,-2.01516635883064
"CME25A7587265Aligned.sortedByCoord.out.bam",2.16060696685799,1.95859228708801
"CME25A7587270Aligned.sortedByCoord.out.bam",11.9558518455229,-1.50281805764351
"CME25A7587267Aligned.sortedByCoord.out.bam",-12.2068228861275,4.49475328297058
"CME25A7587261Aligned.sortedByCoord.out.bam",3.08383743069242,1.59824477372635
"CME25A7587264Aligned.sortedByCoord.out.bam",1.57808794944466,-1.49195091526118
"CME25A7587269Aligned.sortedByCoord.out.bam",-1.63803841175261,0.728245299635176
"CME25A7587271Aligned.sortedByCoord.out.bam",5.16955703979303,-2.12364930556611
"CME25A7587268Aligned.sortedByCoord.out.bam",11.2400523710437,-2.12788369561562
"CME25A7587266Aligned.sortedByCoord.out.bam",0.997210517903435,3.16216984582794
"CME25A7587263Aligned.sortedByCoord.out.bam",3.24746352906344,4.28212699759365
"CME25A7587262Aligned.sortedByCoord.out.bam",0.493397288756856,14.6875828066336
"CME25A7587260Aligned.sortedByCoord.out.bam",2.37737376322264,0.437496598432842
"CME25A7587259Aligned.sortedByCoord.out.bam",-1.67331948470739,0.825053873529777
"CME25A7587255Aligned.sortedByCoord.out.bam",5.34919124442642,-2.40283318642654
"CME25A7587257Aligned.sortedByCoord.out.bam",3.53662809564596,6.12843363024832
"CME25A7587258Aligned.sortedByCoord.out.bam",0.58029357080038,12.2155217412222
"CME25A7587256Aligned.sortedByCoord.out.bam",-1.06678728088911,0.743033666782638
"CME25A7587253Aligned.sortedByCoord.out.bam",-13.4399526763203,4.84773460991112
"CME25A7587252Aligned.sortedByCoord.out.bam",-0.753600604284565,13.9713009900994
"CME25A7587251Aligned.sortedByCoord.out.bam",-1.40384003802602,0.837681044750501
"CME25A7587248Aligned.sortedByCoord.out.bam",5.19138419426522,-2.10617604558602
"CME25A7587254Aligned.sortedByCoord.out.bam",1.13463248581312,13.4951427190918
"CME25A7587249Aligned.sortedByCoord.out.bam",1.97358664510004,3.80499491744945
"CME25A7587250Aligned.sortedByCoord.out.bam",0.765612342041239,6.10797182892199
"CME25A7587242Aligned.sortedByCoord.out.bam",-13.5937875362022,4.86381359090927
"CME25A7587244Aligned.sortedByCoord.out.bam",-0.631833080518105,14.2877266737442
"CME25A7587240Aligned.sortedByCoord.out.bam",-2.00156530177063,0.641536182790046
"CME25A7587247Aligned.sortedByCoord.out.bam",10.8661241630073,-2.36822994314436
"CME25A7587246Aligned.sortedByCoord.out.bam",1.25572199677453,12.6380733085684
"CME25A7587241Aligned.sortedByCoord.out.bam",-1.03305881263893,5.59791512348416
"CME25A7587245Aligned.sortedByCoord.out.bam",12.7536838902594,-2.693232281227
"CME25A7587243Aligned.sortedByCoord.out.bam",-0.612322531100977,11.4868907374404
"CME25A7587239Aligned.sortedByCoord.out.bam",11.5749713937428,-2.58402378084007
"CME25A7587218Aligned.sortedByCoord.out.bam",1.61612221800375,12.7367967947903
"CME25A7587227Aligned.sortedByCoord.out.bam",2.36730762267623,5.4807372266016
"CME25A7587230Aligned.sortedByCoord.out.bam",12.2062104687059,-2.02638290894383
"CME25A7587228Aligned.sortedByCoord.out.bam",0.798134171967998,13.948993517759
"CME25A7587232Aligned.sortedByCoord.out.bam",12.938054585459,-2.78333422167925
"CME25A7587237Aligned.sortedByCoord.out.bam",-2.01025383203309,0.660881767321418
"CME25A7587238Aligned.sortedByCoord.out.bam",11.3399891615538,-2.46169306672465
"CME25A7587236Aligned.sortedByCoord.out.bam",1.3228251482269,13.139656033479
"CME25A7587234Aligned.sortedByCoord.out.bam",10.8911111773767,-2.82425464745763
"CME25A7587233Aligned.sortedByCoord.out.bam",11.4711002646965,-2.86544262590639
"CME25A7587235Aligned.sortedByCoord.out.bam",0.279310530108874,14.1612112882126
"CME25A7587226Aligned.sortedByCoord.out.bam",-0.555824099886212,0.643368368201104
"CME25A7587231Aligned.sortedByCoord.out.bam",11.8424106169041,-1.5603140870598
"CME25A7587229Aligned.sortedByCoord.out.bam",1.40179024482125,13.2589721426108
"CME25A7587225Aligned.sortedByCoord.out.bam",4.0078980398193,5.60250205234527
"CME25A7587223Aligned.sortedByCoord.out.bam",4.09132285427361,4.83680051378926
"CME25A7587224Aligned.sortedByCoord.out.bam",12.6117172354349,-1.25174930724961
"CME25A7587222Aligned.sortedByCoord.out.bam",11.153058720092,-1.11916405529647
"CME25A7587217Aligned.sortedByCoord.out.bam",1.47382724143563,13.0469351254625
"CME25A7587220Aligned.sortedByCoord.out.bam",-0.614979526729653,10.9329834763798
"CME25A7587219Aligned.sortedByCoord.out.bam",2.26823646765853,5.53814677514508
"CME25A7587221Aligned.sortedByCoord.out.bam",12.2978480466529,-2.86872362499275
"CME25A7587216Aligned.sortedByCoord.out.bam",-0.433127048229463,14.3188164114575
"CME25A7587215Aligned.sortedByCoord.out.bam",-0.834154277315045,-0.326363784621953
"CME25A7587214Aligned.sortedByCoord.out.bam",12.3563484740553,-0.931187933506672
"CME25A7587213Aligned.sortedByCoord.out.bam",1.92007979652018,12.3708312435382
"CME25A7587212Aligned.sortedByCoord.out.bam",0.454397988051555,0.441797622715166
"ERR2851716Aligned.sortedByCoord.out.bam",1.64415743161846,1.38674053646323
"ERR2851717Aligned.sortedByCoord.out.bam",11.9321647127893,-2.2405952683882
"ERR2851718Aligned.sortedByCoord.out.bam",1.61120691841203,-0.874751641248695
"ERR2851719Aligned.sortedByCoord.out.bam",-0.935990143344548,-2.06489058773052
"ERR2851720Aligned.sortedByCoord.out.bam",3.66836091766117,6.17473877749782
"ERR2851721Aligned.sortedByCoord.out.bam",1.50299734061802,12.1322608321384
"ERR2851722Aligned.sortedByCoord.out.bam",7.70942740722511,0.468474573770944
"ERR2851723Aligned.sortedByCoord.out.bam",4.81319065599237,0.526045586311996
"ERR2851724Aligned.sortedByCoord.out.bam",-3.48959975973624,7.12358002935187
"ERR2851725Aligned.sortedByCoord.out.bam",1.68468111198902,-1.83612848424288
"ERR2851726Aligned.sortedByCoord.out.bam",-0.783096268701842,5.18586305116188
"ERR2851727Aligned.sortedByCoord.out.bam",2.77486262149278,1.63851973434
"ERR2851728Aligned.sortedByCoord.out.bam",0.247524958802384,1.39726217932916
"ERR2851729Aligned.sortedByCoord.out.bam",-11.9564415944642,5.90079171924007
"ERR2851730Aligned.sortedByCoord.out.bam",3.95212673897292,5.17932441500624
"ERR2851731Aligned.sortedByCoord.out.bam",-0.135586130695338,3.45963513956237
