x,y,z,shot,tissue
69.2286514044885,-43.413368135119,-76.248776257624,193_G,EmDisc
10.4657398814686,1.71219538955732,-71.2906405973266,193_U,EmDisc
23.0996444248394,-8.42561051018484,-82.2252570978017,193_V,EmDisc
78.4300827339234,-35.7994469233839,-58.5759487180561,193_Y,EmDisc
56.6095170198141,-38.3601656614985,-90.9921521828705,193_Z,EmDisc
-59.5521165815016,44.4894216679737,120.883137317402,207_G,EmDisc
-3.56887029560249,49.9992971296569,126.827485843108,207_H,EmDisc
59.2343237309496,37.4207223439183,121.579122176626,207_I,EmDisc
100.619375754085,20.8381841713315,121.561157894244,207_J,EmDisc
-98.458121424562,25.6602684399166,121.679690674714,207_K,EmDisc
-119.375722426892,0.574972163197622,120.53966325325,207_L,EmDisc
-69.6317311469316,-23.8187888225133,73.9319607171286,204_B,EmDisc
41.6401746261685,-36.4073143909871,74.3658829499759,204_E,EmDisc
31.748726386828,44.0738647361859,72.3820502560288,204_F,EmDisc
-109.687272333537,-32.0871870984861,72.6899851151556,204_G,EmDisc
-9.11369086840181,-44.3010537238535,73.4999893745055,204_L,EmDisc
-99.5767400045609,-31.2723146264425,70.2009043399128,204_T,EmDisc
76.1421907340837,-51.0408209431616,74.8955772034506,204_X,EmDisc
94.3654872205011,2.09211839247831,70.743955968918,204_Z,EmDisc
108.584070261099,-51.5958985427225,70.1085351917999,204_AB,EmDisc
-130.267498455913,-27.1003878922833,75.4035236869707,204_AE,EmDisc
97.0434509501986,21.2212812459217,202.272997086881,213_N,EmDisc
40.2180296046692,22.4922611672825,216.649189555042,213_O,EmDisc
-21.4294358867015,15.1089023354123,217.484785596834,213_P,EmDisc
-203.329282878908,-58.1455580941754,-77.1391221778956,193_S,ExMes
-156.732778864909,-54.8120079767943,-79.9369563096267,193_AD,ExMes
-182.674908251978,-39.8055614574028,108.767196163779,207_AT,ExMes
-160.675217647256,-69.7890358676599,73.2903434073782,204_S,ExMes
-126.057223596518,-83.3533809209545,73.110447988549,204_AK,ExMes
-234.347458,-52.071632,27.059179,204_AU,ExMes
97.3601683491967,32.0839269720696,-94.7961963798362,193_W,VE
-143.325940877122,17.1427527198745,121.497984896835,207_B,VE
-90.3700198377971,56.8769378141389,120.542901350418,207_C,VE
-42.4019294971799,98.3027253308146,120.944993901471,207_D,VE
19.1103881474335,76.3857857140376,121.135587682488,207_E,VE
