1.2092e+05,1.2092e+05,1.2092e+05
1.2092e+05,1.2092e+05,1.2092e+05
1.2092e+05,1.2092e+05,1.2092e+05
1.2092e+05,1.2092e+05,1.2092e+05
1.2092e+05,1.2095e+05,1.2092e+05
1.2092e+05,1.2092e+05,1.2093e+05
1.2093e+05,1.2092e+05,1.2092e+05
1.2093e+05,1.2092e+05,1.2093e+05
1.2093e+05,1.2092e+05,1.2092e+05
1.2093e+05,1.2092e+05,1.2093e+05
1.2093e+05,1.2093e+05,1.2093e+05
1.2093e+05,1.2093e+05,1.2093e+05
1.2093e+05,1.2093e+05,1.2093e+05
1.2093e+05,1.2093e+05,1.2093e+05
1.2093e+05,1.2093e+05,1.2092e+05
1.2093e+05,1.2092e+05,1.2092e+05
1.2094e+05,1.2093e+05,1.2093e+05
1.2094e+05,1.2093e+05,1.2094e+05
1.2094e+05,1.2093e+05,1.2093e+05
1.2094e+05,1.2093e+05,1.2094e+05
1.2094e+05,1.2093e+05,1.2093e+05
1.2094e+05,1.2093e+05,1.2094e+05
1.2094e+05,1.2093e+05,1.2094e+05
1.2094e+05,1.2094e+05,1.2094e+05
1.2092e+05,1.2092e+05,1.2094e+05
1.2092e+05,1.2094e+05,1.2094e+05
1.2094e+05,1.2094e+05,1.2094e+05
1.2094e+05,1.2094e+05,1.2094e+05
1.2092e+05,1.2092e+05,1.2094e+05
1.2092e+05,1.2094e+05,1.2094e+05
1.2094e+05,1.2097e+05,1.2094e+05
1.2094e+05,1.2094e+05,1.2094e+05
1.2094e+05,1.2094e+05,1.2094e+05
1.2094e+05,1.2094e+05,1.2095e+05
1.2095e+05,1.2094e+05,1.2094e+05
1.2095e+05,1.2094e+05,1.2095e+05
1.2095e+05,1.2094e+05,1.2094e+05
1.2095e+05,1.2094e+05,1.2095e+05
1.2095e+05,1.2094e+05,1.2092e+05
1.2095e+05,1.2092e+05,1.2092e+05
1.2095e+05,1.2095e+05,1.2095e+05
1.2095e+05,1.2095e+05,1.2095e+05
1.2095e+05,1.2095e+05,1.2095e+05
1.2095e+05,1.2095e+05,1.2092e+05
1.2095e+05,1.2095e+05,1.2092e+05
1.2095e+05,1.2092e+05,1.2093e+05
1.2095e+05,1.2095e+05,1.2093e+05
1.2095e+05,1.2093e+05,1.2093e+05
1.2095e+05,1.2095e+05,1.2095e+05
1.2095e+05,1.2095e+05,1.2095e+05
1.2095e+05,1.2095e+05,1.2093e+05
1.2095e+05,1.2093e+05,1.2093e+05
1.2096e+05,1.2095e+05,1.2095e+05
1.2096e+05,1.2095e+05,1.2095e+05
1.2096e+05,1.2095e+05,1.2093e+05
1.2096e+05,1.2093e+05,1.2093e+05
1.2096e+05,1.2096e+05,1.2096e+05
1.2096e+05,1.2096e+05,1.2097e+05
1.2097e+05,1.2096e+05,1.2096e+05
1.2097e+05,1.2096e+05,1.2097e+05
1.2097e+05,1.2096e+05,1.2096e+05
1.2097e+05,1.2096e+05,1.2097e+05
1.2093e+05,1.2093e+05,1.2097e+05
1.2093e+05,1.2097e+05,1.2097e+05
1.2097e+05,1.2096e+05,1.2096e+05
1.2097e+05,1.2096e+05,1.2097e+05
1.2093e+05,1.2093e+05,1.2097e+05
1.2093e+05,1.2097e+05,1.2097e+05
1.2097e+05,1.2096e+05,1.2096e+05
1.2097e+05,1.2096e+05,1.2097e+05
1.2093e+05,1.2093e+05,1.2097e+05
1.2093e+05,1.2097e+05,1.2097e+05
1.2097e+05,1.2096e+05,1.2096e+05
1.2097e+05,1.2096e+05,1.2097e+05
1.2094e+05,1.2093e+05,1.2097e+05
1.2094e+05,1.2097e+05,1.2097e+05
1.2097e+05,1.2096e+05,1.2096e+05
1.2097e+05,1.2096e+05,1.2097e+05
1.2094e+05,1.2094e+05,1.2097e+05
1.2094e+05,1.2097e+05,1.2097e+05
1.2097e+05,1.2096e+05,1.2097e+05
1.2097e+05,1.2097e+05,1.2097e+05
1.2097e+05,1.2097e+05,1.2097e+05
1.2097e+05,1.2097e+05,1.2097e+05
1.2097e+05,1.2097e+05,1.2093e+05
1.2097e+05,1.2093e+05,1.2094e+05
1.2098e+05,1.2097e+05,1.2097e+05
1.2098e+05,1.2097e+05,1.2094e+05
1.2098e+05,1.2098e+05,1.2094e+05
1.2098e+05,1.2094e+05,1.2094e+05
1.2098e+05,1.2098e+05,1.2094e+05
1.2098e+05,1.2094e+05,1.2095e+05
1.2098e+05,1.2098e+05,1.2095e+05
1.2098e+05,1.2095e+05,1.2095e+05
1.2098e+05,1.2098e+05,1.2098e+05
1.2098e+05,1.2098e+05,1.2098e+05
1.2098e+05,1.2098e+05,1.2095e+05
1.2098e+05,1.2095e+05,1.2095e+05
1.2098e+05,1.2098e+05,1.2098e+05
1.2098e+05,1.2098e+05,1.2098e+05
1.2098e+05,1.2098e+05,1.2095e+05
1.2098e+05,1.2095e+05,1.2095e+05
1.2098e+05,1.2098e+05,1.2095e+05
1.2098e+05,1.2095e+05,1.2095e+05
1.2098e+05,1.2098e+05,1.2095e+05
1.2098e+05,1.2095e+05,1.2095e+05
1.2092e+05,1.2092e+05,1.2099e+05
1.2092e+05,1.2099e+05,1.2099e+05
1.2099e+05,1.2099e+05,1.2099e+05
1.2099e+05,1.2099e+05,1.2099e+05
1.2099e+05,1.2099e+05,1.2099e+05
1.2099e+05,1.2099e+05,1.21e+05
1.21e+05,1.2099e+05,1.2099e+05
1.21e+05,1.2099e+05,1.21e+05
1.21e+05,1.2099e+05,1.2099e+05
1.21e+05,1.2099e+05,1.21e+05
1.21e+05,1.2099e+05,1.2099e+05
1.21e+05,1.2099e+05,1.21e+05
1.21e+05,1.2099e+05,1.2099e+05
1.21e+05,1.2099e+05,1.21e+05
1.21e+05,1.2099e+05,1.2099e+05
1.21e+05,1.2099e+05,1.21e+05
1.2092e+05,1.2092e+05,1.21e+05
1.2092e+05,1.21e+05,1.21e+05
1.21e+05,1.21e+05,1.21e+05
1.21e+05,1.21e+05,1.2101e+05
1.2101e+05,1.21e+05,1.21e+05
1.2101e+05,1.21e+05,1.2101e+05
1.2101e+05,1.21e+05,1.2104e+05
1.2101e+05,1.2104e+05,1.2101e+05
1.2093e+05,1.2092e+05,1.21e+05
1.2093e+05,1.21e+05,1.2101e+05
1.2099e+05,1.2092e+05,1.2093e+05
1.2099e+05,1.2093e+05,1.2101e+05
1.2101e+05,1.21e+05,1.2101e+05
1.2101e+05,1.2101e+05,1.2101e+05
1.2099e+05,1.2099e+05,1.2101e+05
1.2099e+05,1.2101e+05,1.2101e+05
1.2101e+05,1.2101e+05,1.2101e+05
1.2101e+05,1.2101e+05,1.2101e+05
1.2099e+05,1.2099e+05,1.2101e+05
1.2099e+05,1.2101e+05,1.2101e+05
1.2101e+05,1.2101e+05,1.2101e+05
1.2101e+05,1.2101e+05,1.2102e+05
1.2099e+05,1.2099e+05,1.2101e+05
1.2099e+05,1.2101e+05,1.2102e+05
1.2102e+05,1.2101e+05,1.2101e+05
1.2102e+05,1.2101e+05,1.2102e+05
1.2099e+05,1.2099e+05,1.2102e+05
1.2099e+05,1.2102e+05,1.2102e+05
1.2102e+05,1.2101e+05,1.2101e+05
1.2102e+05,1.2101e+05,1.2102e+05
1.2099e+05,1.2099e+05,1.2102e+05
1.2099e+05,1.2102e+05,1.2102e+05
1.2102e+05,1.2101e+05,1.2101e+05
1.2102e+05,1.2101e+05,1.2102e+05
1.2099e+05,1.2099e+05,1.2102e+05
1.2099e+05,1.2102e+05,1.2102e+05
1.2102e+05,1.2101e+05,1.2101e+05
1.2102e+05,1.2101e+05,1.2102e+05
1.2099e+05,1.2099e+05,1.2102e+05
1.2099e+05,1.2102e+05,1.2102e+05
1.2102e+05,1.2093e+05,1.2092e+05
1.2102e+05,1.2092e+05,1.2099e+05
1.2102e+05,1.2102e+05,1.2099e+05
1.2102e+05,1.2099e+05,1.2099e+05
1.2102e+05,1.2102e+05,1.2099e+05
1.2102e+05,1.2099e+05,1.21e+05
1.2102e+05,1.2102e+05,1.21e+05
1.2102e+05,1.21e+05,1.21e+05
1.2102e+05,1.2102e+05,1.21e+05
1.2102e+05,1.21e+05,1.21e+05
1.2103e+05,1.2102e+05,1.21e+05
1.2103e+05,1.21e+05,1.21e+05
1.2103e+05,1.2103e+05,1.21e+05
1.2103e+05,1.21e+05,1.21e+05
1.2103e+05,1.2103e+05,1.21e+05
1.2103e+05,1.21e+05,1.21e+05
1.21e+05,1.2099e+05,1.2102e+05
1.21e+05,1.2102e+05,1.2103e+05
1.2094e+05,1.2094e+05,1.2103e+05
1.2094e+05,1.2103e+05,1.2103e+05
1.21e+05,1.2092e+05,1.2094e+05
1.21e+05,1.2094e+05,1.2103e+05
1.2103e+05,1.2103e+05,1.2103e+05
1.2103e+05,1.2103e+05,1.2103e+05
1.21e+05,1.21e+05,1.2103e+05
1.21e+05,1.2103e+05,1.2103e+05
1.2103e+05,1.2103e+05,1.2103e+05
1.2103e+05,1.2103e+05,1.2103e+05
1.21e+05,1.21e+05,1.2103e+05
1.21e+05,1.2103e+05,1.2103e+05
1.2103e+05,1.2103e+05,1.2103e+05
1.2103e+05,1.2103e+05,1.2104e+05
1.2104e+05,1.21e+05,1.2103e+05
1.2104e+05,1.2103e+05,1.2104e+05
1.2104e+05,1.2103e+05,1.2107e+05
1.2104e+05,1.2107e+05,1.2104e+05
1.2104e+05,1.2104e+05,1.2104e+05
1.2104e+05,1.2104e+05,1.2104e+05
1.2101e+05,1.2101e+05,1.2104e+05
1.2101e+05,1.2104e+05,1.2104e+05
1.2104e+05,1.2104e+05,1.2104e+05
1.2104e+05,1.2104e+05,1.2104e+05
1.2101e+05,1.2101e+05,1.2104e+05
1.2101e+05,1.2104e+05,1.2104e+05
1.2104e+05,1.2104e+05,1.2104e+05
1.2104e+05,1.2104e+05,1.2104e+05
1.2101e+05,1.2101e+05,1.2104e+05
1.2101e+05,1.2104e+05,1.2104e+05
1.2104e+05,1.2104e+05,1.2104e+05
1.2104e+05,1.2104e+05,1.2104e+05
1.2101e+05,1.2101e+05,1.2104e+05
1.2101e+05,1.2104e+05,1.2104e+05
1.2105e+05,1.2105e+05,1.2095e+05
1.2105e+05,1.2095e+05,1.2096e+05
1.2105e+05,1.2096e+05,1.2093e+05
1.2105e+05,1.2093e+05,1.2102e+05
1.2105e+05,1.2105e+05,1.2105e+05
1.2105e+05,1.2105e+05,1.2105e+05
1.2105e+05,1.2105e+05,1.2102e+05
1.2105e+05,1.2102e+05,1.2102e+05
1.2105e+05,1.2105e+05,1.2102e+05
1.2105e+05,1.2102e+05,1.2102e+05
1.2105e+05,1.2105e+05,1.2102e+05
1.2105e+05,1.2102e+05,1.2102e+05
1.2105e+05,1.2105e+05,1.2102e+05
1.2105e+05,1.2102e+05,1.2102e+05
1.2105e+05,1.2105e+05,1.2102e+05
1.2105e+05,1.2102e+05,1.2103e+05
1.2105e+05,1.2105e+05,1.2103e+05
1.2105e+05,1.2103e+05,1.2103e+05
1.2105e+05,1.2105e+05,1.2103e+05
1.2105e+05,1.2103e+05,1.2103e+05
1.2097e+05,1.2096e+05,1.2106e+05
1.2097e+05,1.2106e+05,1.2106e+05
1.2103e+05,1.2094e+05,1.2097e+05
1.2103e+05,1.2097e+05,1.2106e+05
1.2106e+05,1.2106e+05,1.2106e+05
1.2106e+05,1.2106e+05,1.2106e+05
1.2103e+05,1.2103e+05,1.2106e+05
1.2103e+05,1.2106e+05,1.2106e+05
1.2106e+05,1.2106e+05,1.2106e+05
1.2106e+05,1.2106e+05,1.2106e+05
1.2103e+05,1.2103e+05,1.2106e+05
1.2103e+05,1.2106e+05,1.2106e+05
1.2106e+05,1.2106e+05,1.218e+05
1.2106e+05,1.218e+05,1.2106e+05
1.2103e+05,1.2103e+05,1.2106e+05
1.2103e+05,1.2106e+05,1.2106e+05
1.2107e+05,1.2103e+05,1.2106e+05
1.2107e+05,1.2106e+05,1.2106e+05
1.2107e+05,1.2106e+05,1.2106e+05
1.2107e+05,1.2106e+05,1.2107e+05
